month,channel,city,units_sold,list_sales_inr,discounts_inr,net_sales_inr,variable_cost_inr,marketing_spend_inr,active_consumers,repeat_consumers,new_consumers,outlets_or_listings,availability_rate,is_simulated,data_note
2025-08-01,Convenience,Mumbai,40878,5927310,334095.39,5593214.61,2943216,212440.3,30042,14635,3984,97,0.8095,True,Simulated assumption; not Red Bull private data
2025-08-01,Convenience,Delhi NCR,39655,5749975,370880.05,5379094.95,2855160,183498.2,29032,14630,3927,86,0.865,True,Simulated assumption; not Red Bull private data
2025-08-01,Convenience,Bengaluru,41637,6037365,579632.68,5457732.32,2997864,231748.01,30197,13779,4014,100,0.8423,True,Simulated assumption; not Red Bull private data
2025-08-01,Convenience,Hyderabad,33187,4812115,380463.49,4431651.51,2389464,193297.34,24181,11674,3199,71,0.8256,True,Simulated assumption; not Red Bull private data
2025-08-01,Convenience,Pune,34078,4941310,122304.28,4819005.72,2453616,185343.98,25006,12158,3348,73,0.8464,True,Simulated assumption; not Red Bull private data
2025-08-01,Convenience,Chennai,34524,5005980,609513.16,4396466.84,2485728,177893.15,25540,11827,3439,81,0.862,True,Simulated assumption; not Red Bull private data
2025-08-01,E-commerce,Mumbai,25915,3576270,551385.42,3024884.58,1814050,174927.75,19032,9680,3326,33,0.8886,True,Simulated assumption; not Red Bull private data
2025-08-01,E-commerce,Delhi NCR,25850,3567300,828438.91,2738861.09,1809500,171249.03,18218,9271,3499,33,0.8449,True,Simulated assumption; not Red Bull private data
2025-08-01,E-commerce,Bengaluru,28387,3917406,685147.66,3232258.34,1987090,184343.58,19353,9886,3679,40,0.8581,True,Simulated assumption; not Red Bull private data
2025-08-01,E-commerce,Hyderabad,20492,2827896,447197.02,2380698.98,1434440,104463.51,15134,7696,2928,26,0.8342,True,Simulated assumption; not Red Bull private data
2025-08-01,E-commerce,Pune,19919,2748822,478153.01,2270668.99,1394330,100047.4,14377,6938,2596,28,0.8714,True,Simulated assumption; not Red Bull private data
2025-08-01,E-commerce,Chennai,20121,2776698,499329.5,2277368.5,1408470,114176.17,14523,7079,2651,27,0.8902,True,Simulated assumption; not Red Bull private data
2025-08-01,Quick commerce,Mumbai,35585,5337750,1246655.84,4091094.16,2633290,220133.57,25977,11421,5396,51,0.8537,True,Simulated assumption; not Red Bull private data
2025-08-01,Quick commerce,Delhi NCR,34840,5226000,1106544.93,4119455.07,2578160,170419.14,24826,11999,5414,48,0.8453,True,Simulated assumption; not Red Bull private data
2025-08-01,Quick commerce,Bengaluru,35678,5351700,1056597.64,4295102.36,2640172,167641.33,28788,13330,6245,44,0.8359,True,Simulated assumption; not Red Bull private data
2025-08-01,Quick commerce,Hyderabad,28872,4330800,999203.8,3331596.2,2136528,183595.24,21976,9480,4770,47,0.7981,True,Simulated assumption; not Red Bull private data
2025-08-01,Quick commerce,Pune,22900,3435000,817477.42,2617522.58,1694600,164326.25,16770,7079,3600,35,0.8571,True,Simulated assumption; not Red Bull private data
2025-08-01,Quick commerce,Chennai,25207,3781050,811491.56,2969558.44,1865318,168600.74,18977,9264,4210,30,0.8101,True,Simulated assumption; not Red Bull private data
2025-08-01,Cafés,Mumbai,11882,2079350,59990.92,2019359.08,974324,134672.76,8698,4544,993,29,0.8343,True,Simulated assumption; not Red Bull private data
2025-08-01,Cafés,Delhi NCR,11211,1961925,89634.37,1872290.63,919302,124976.08,8082,4471,905,27,0.8414,True,Simulated assumption; not Red Bull private data
2025-08-01,Cafés,Bengaluru,14231,2490425,142339.93,2348085.07,1166942,137817.18,10386,5675,1105,35,0.8341,True,Simulated assumption; not Red Bull private data
2025-08-01,Cafés,Hyderabad,10714,1874950,111847.65,1763102.35,878548,106153.13,7620,4116,769,26,0.8538,True,Simulated assumption; not Red Bull private data
2025-08-01,Cafés,Pune,9933,1738275,123837.76,1614437.24,814506,92184.17,7050,3758,736,20,0.8863,True,Simulated assumption; not Red Bull private data
2025-08-01,Cafés,Chennai,10090,1765750,148811.56,1616938.44,827380,114829.99,7798,4236,846,26,0.8645,True,Simulated assumption; not Red Bull private data
2025-08-01,Sports/events,Mumbai,9847,1575520,133962.65,1441557.35,768066,101044.36,7168,2413,2049,25,0.863,True,Simulated assumption; not Red Bull private data
2025-08-01,Sports/events,Delhi NCR,8854,1416640,43218.43,1373421.57,690612,78399.86,6875,2512,2010,20,0.8697,True,Simulated assumption; not Red Bull private data
2025-08-01,Sports/events,Bengaluru,10273,1643680,0.0,1643680.0,801294,130757.99,7203,2571,2088,23,0.8739,True,Simulated assumption; not Red Bull private data
2025-08-01,Sports/events,Hyderabad,8046,1287360,53826.16,1233533.84,627588,93682.74,6008,2403,1755,20,0.8052,True,Simulated assumption; not Red Bull private data
2025-08-01,Sports/events,Pune,8114,1298240,21308.98,1276931.02,632892,111363.94,5532,1993,1714,20,0.8396,True,Simulated assumption; not Red Bull private data
2025-08-01,Sports/events,Chennai,7466,1194560,0.0,1194560.0,582348,65629.12,5174,1936,1557,20,0.8626,True,Simulated assumption; not Red Bull private data
2025-09-01,Grocery,Mumbai,29520,3690000,429302.23,3260697.77,2007360,170833.31,20201,8038,2918,69,0.8697,True,Simulated assumption; not Red Bull private data
2025-09-01,Grocery,Delhi NCR,29374,3671750,396978.75,3274771.25,1997432,182082.29,20921,8860,3005,68,0.868,True,Simulated assumption; not Red Bull private data
2025-09-01,Grocery,Bengaluru,33665,4208125,62205.34,4145919.66,2289220,165189.45,24253,10873,3574,81,0.8478,True,Simulated assumption; not Red Bull private data
2025-09-01,Grocery,Hyderabad,23437,2929625,413955.41,2515669.59,1593716,141635.87,18129,7770,2711,60,0.9235,True,Simulated assumption; not Red Bull private data
2025-09-01,Grocery,Pune,22693,2836625,306171.86,2530453.14,1543124,114989.85,17625,7247,2606,47,0.8304,True,Simulated assumption; not Red Bull private data
2025-09-01,Grocery,Chennai,21457,2682125,233492.39,2448632.61,1459076,142222.36,16174,6576,2337,56,0.8882,True,Simulated assumption; not Red Bull private data
2025-09-01,Convenience,Mumbai,40404,5858580,472809.36,5385770.64,2909088,239366.9,28320,13780,4099,97,0.8406,True,Simulated assumption; not Red Bull private data
2025-09-01,Convenience,Delhi NCR,38901,5640645,509120.2,5131524.8,2800872,223840.68,29191,14559,3735,89,0.836,True,Simulated assumption; not Red Bull private data
2025-09-01,Convenience,Bengaluru,41565,6026925,459562.73,5567362.27,2992680,222425.15,32635,15920,4363,105,0.8793,True,Simulated assumption; not Red Bull private data
2025-09-01,Convenience,Hyderabad,34527,5006415,348808.2,4657606.8,2485944,194467.06,25644,12456,3269,73,0.8637,True,Simulated assumption; not Red Bull private data
2025-09-01,Convenience,Pune,29155,4227475,316609.4,3910865.6,2099160,153199.16,22102,11547,2817,66,0.8323,True,Simulated assumption; not Red Bull private data
2025-09-01,Convenience,Chennai,31405,4553725,388050.45,4165674.55,2261160,144608.57,22762,10169,3096,70,0.8591,True,Simulated assumption; not Red Bull private data
2025-09-01,E-commerce,Mumbai,25129,3467802,465839.08,3001962.92,1759030,157447.69,18267,9286,3524,38,0.8841,True,Simulated assumption; not Red Bull private data
2025-09-01,E-commerce,Delhi NCR,25818,3562884,734497.81,2828386.19,1807260,140688.41,19534,10133,3630,32,0.839,True,Simulated assumption; not Red Bull private data
2025-09-01,E-commerce,Bengaluru,28041,3869658,631252.08,3238405.92,1962870,148908.08,21320,11150,4067,43,0.8341,True,Simulated assumption; not Red Bull private data
2025-09-01,E-commerce,Hyderabad,20612,2844456,517878.41,2326577.59,1442840,130403.51,14818,7752,2728,34,0.8644,True,Simulated assumption; not Red Bull private data
2025-09-01,E-commerce,Pune,20597,2842386,657145.63,2185240.37,1441790,138010.25,14213,7382,2494,27,0.892,True,Simulated assumption; not Red Bull private data
2025-09-01,E-commerce,Chennai,20683,2854254,567869.72,2286384.28,1447810,156144.18,15011,7489,2807,33,0.8692,True,Simulated assumption; not Red Bull private data
2025-09-01,Quick commerce,Mumbai,36085,5412750,1349789.79,4062960.21,2670290,173334.37,27312,13313,6308,56,0.8606,True,Simulated assumption; not Red Bull private data
2025-09-01,Quick commerce,Delhi NCR,34210,5131500,998500.96,4132999.04,2531540,170778.93,25497,11915,5368,47,0.8559,True,Simulated assumption; not Red Bull private data
2025-09-01,Quick commerce,Bengaluru,38982,5847300,1189256.91,4658043.09,2884668,191909.86,28618,12765,6225,61,0.9006,True,Simulated assumption; not Red Bull private data
2025-09-01,Quick commerce,Hyderabad,29139,4370850,896391.9,3474458.1,2156286,145521.89,21798,10137,4590,42,0.8713,True,Simulated assumption; not Red Bull private data
2025-09-01,Quick commerce,Pune,26659,3998850,770363.21,3228486.79,1972766,149087.6,21647,9537,4259,35,0.8574,True,Simulated assumption; not Red Bull private data
2025-09-01,Quick commerce,Chennai,26629,3994350,888321.52,3106028.48,1970546,127662.45,19921,8941,4132,37,0.8204,True,Simulated assumption; not Red Bull private data
2025-09-01,Cafés,Mumbai,12006,2101050,44053.23,2056996.77,984492,90407.58,8737,4908,872,25,0.8766,True,Simulated assumption; not Red Bull private data
2025-09-01,Cafés,Delhi NCR,13169,2304575,0.0,2304575.0,1079858,105275.09,9811,5228,1135,39,0.8032,True,Simulated assumption; not Red Bull private data
2025-09-01,Cafés,Bengaluru,11934,2088450,140729.01,1947720.99,978588,113226.57,8529,4712,895,30,0.8238,True,Simulated assumption; not Red Bull private data
2025-09-01,Cafés,Hyderabad,10274,1797950,145707.54,1652242.46,842468,133830.84,7877,4322,949,26,0.84,True,Simulated assumption; not Red Bull private data
2025-09-01,Cafés,Pune,10120,1771000,84787.08,1686212.92,829840,131864.06,7421,4106,808,23,0.8926,True,Simulated assumption; not Red Bull private data
2025-09-01,Cafés,Chennai,9388,1642900,82297.19,1560602.81,769816,90436.17,6616,3460,700,25,0.8548,True,Simulated assumption; not Red Bull private data
2025-09-01,Sports/events,Mumbai,8292,1326720,63165.53,1263554.47,646776,77381.66,6148,2175,1799,20,0.8069,True,Simulated assumption; not Red Bull private data
2025-09-01,Sports/events,Delhi NCR,9382,1501120,79643.72,1421476.28,731796,75083.28,6730,2298,1973,25,0.8651,True,Simulated assumption; not Red Bull private data
2025-09-01,Sports/events,Bengaluru,10067,1610720,0.0,1610720.0,785226,115532.5,7772,2857,1917,25,0.8349,True,Simulated assumption; not Red Bull private data
2025-09-01,Sports/events,Hyderabad,7804,1248640,0.0,1248640.0,608712,83679.61,5441,2007,1638,20,0.8383,True,Simulated assumption; not Red Bull private data
2025-09-01,Sports/events,Pune,7969,1275040,7032.55,1268007.45,621582,79116.6,6200,2219,1789,20,0.8563,True,Simulated assumption; not Red Bull private data
2025-09-01,Sports/events,Chennai,6671,1067360,48393.72,1018966.28,520338,79700.39,4996,1758,1510,20,0.8687,True,Simulated assumption; not Red Bull private data
2025-10-01,Grocery,Mumbai,35035,4379375,615240.35,3764134.65,2382380,165613.44,25544,10489,3773,87,0.8518,True,Simulated assumption; not Red Bull private data
2025-10-01,Grocery,Delhi NCR,34977,4372125,520001.29,3852123.71,2378436,154403.55,24425,9775,3806,82,0.8939,True,Simulated assumption; not Red Bull private data
2025-10-01,Grocery,Bengaluru,35159,4394875,380856.1,4014018.9,2390812,164538.9,25187,10430,3551,97,0.8696,True,Simulated assumption; not Red Bull private data
2025-10-01,Grocery,Hyderabad,25879,3234875,375610.56,2859264.44,1759772,152129.57,18920,8252,2764,57,0.8759,True,Simulated assumption; not Red Bull private data
2025-10-01,Grocery,Pune,27812,3476500,391021.3,3085478.7,1891216,124384.38,21054,9065,2976,61,0.8449,True,Simulated assumption; not Red Bull private data
2025-10-01,Grocery,Chennai,25413,3176625,211869.31,2964755.69,1728084,115525.56,18814,7184,3112,56,0.9233,True,Simulated assumption; not Red Bull private data
2025-10-01,Convenience,Mumbai,44930,6514850,285148.23,6229701.77,3234960,222131.72,33270,15354,4093,95,0.8914,True,Simulated assumption; not Red Bull private data
2025-10-01,Convenience,Delhi NCR,49871,7231295,707123.69,6524171.31,3590712,247217.93,36720,16830,4693,113,0.8836,True,Simulated assumption; not Red Bull private data
2025-10-01,Convenience,Bengaluru,51366,7448070,785216.84,6662853.16,3698352,278785.44,38990,18686,4986,115,0.858,True,Simulated assumption; not Red Bull private data
2025-10-01,Convenience,Hyderabad,39286,5696470,703843.56,4992626.44,2828592,231191.93,28375,14785,3929,88,0.8652,True,Simulated assumption; not Red Bull private data
2025-10-01,Convenience,Pune,37249,5401105,403159.47,4997945.53,2681928,208793.84,27666,13954,3360,80,0.8599,True,Simulated assumption; not Red Bull private data
2025-10-01,Convenience,Chennai,39150,5676750,392150.52,5284599.48,2818800,184276.05,29656,14103,3800,82,0.8915,True,Simulated assumption; not Red Bull private data
2025-10-01,E-commerce,Mumbai,31818,4390884,800354.38,3590529.62,2227260,187703.65,23009,11572,4326,40,0.8904,True,Simulated assumption; not Red Bull private data
2025-10-01,E-commerce,Delhi NCR,26986,3724068,631183.39,3092884.61,1889020,142412.19,19519,10254,3807,39,0.9211,True,Simulated assumption; not Red Bull private data
2025-10-01,E-commerce,Bengaluru,32391,4469958,755094.24,3714863.76,2267370,192127.59,23072,11262,3725,51,0.856,True,Simulated assumption; not Red Bull private data
2025-10-01,E-commerce,Hyderabad,22825,3149850,472364.2,2677485.8,1597750,151041.93,17770,9536,2932,31,0.8461,True,Simulated assumption; not Red Bull private data
2025-10-01,E-commerce,Pune,23716,3272808,637243.35,2635564.65,1660120,153820.82,17298,8504,3364,35,0.8887,True,Simulated assumption; not Red Bull private data
2025-10-01,E-commerce,Chennai,22205,3064290,316624.09,2747665.91,1554350,159869.06,17005,7952,3012,28,0.9148,True,Simulated assumption; not Red Bull private data
2025-10-01,Quick commerce,Mumbai,37995,5699250,1174655.08,4524594.92,2811630,203852.74,24932,11033,5245,57,0.8235,True,Simulated assumption; not Red Bull private data
2025-10-01,Quick commerce,Delhi NCR,40377,6056550,1153597.85,4902952.15,2987898,237006.29,29851,13763,6806,56,0.8677,True,Simulated assumption; not Red Bull private data
2025-10-01,Quick commerce,Bengaluru,38089,5713350,1264787.11,4448562.89,2818586,202847.09,28498,13007,5848,53,0.8932,True,Simulated assumption; not Red Bull private data
2025-10-01,Quick commerce,Hyderabad,31244,4686600,1002248.33,3684351.67,2312056,177703.54,24253,10831,5130,43,0.8704,True,Simulated assumption; not Red Bull private data
2025-10-01,Quick commerce,Pune,33588,5038200,802250.52,4235949.48,2485512,182624.02,25616,11527,5211,52,0.8968,True,Simulated assumption; not Red Bull private data
2025-10-01,Quick commerce,Chennai,30998,4649700,954195.85,3695504.15,2293852,163176.58,22701,10200,4982,41,0.9091,True,Simulated assumption; not Red Bull private data
2025-10-01,Cafés,Mumbai,14519,2540825,106979.27,2433845.73,1190558,100699.01,10474,5700,1150,37,0.8554,True,Simulated assumption; not Red Bull private data
2025-10-01,Cafés,Delhi NCR,13993,2448775,114710.6,2334064.4,1147426,107904.51,10044,5873,1096,32,0.8677,True,Simulated assumption; not Red Bull private data
2025-10-01,Cafés,Bengaluru,14164,2478700,42346.02,2436353.98,1161448,97836.3,10672,5862,1145,37,0.9108,True,Simulated assumption; not Red Bull private data
2025-10-01,Cafés,Hyderabad,11354,1986950,161707.05,1825242.95,931028,118021.51,8776,4867,952,28,0.8972,True,Simulated assumption; not Red Bull private data
2025-10-01,Cafés,Pune,11533,2018275,72080.19,1946194.81,945706,105322.92,7926,4361,823,25,0.8579,True,Simulated assumption; not Red Bull private data
2025-10-01,Cafés,Chennai,10684,1869700,115786.76,1753913.24,876088,77858.97,7716,4073,866,27,0.87,True,Simulated assumption; not Red Bull private data
2025-10-01,Sports/events,Mumbai,11171,1787360,44565.63,1742794.37,871338,77181.61,8515,3398,2454,26,0.8906,True,Simulated assumption; not Red Bull private data
2025-10-01,Sports/events,Delhi NCR,11121,1779360,126571.78,1652788.22,867438,102602.82,8486,3329,2537,24,0.879,True,Simulated assumption; not Red Bull private data
2025-10-01,Sports/events,Bengaluru,12106,1936960,0.0,1936960.0,944268,117865.33,9061,3164,2555,32,0.8746,True,Simulated assumption; not Red Bull private data
2025-10-01,Sports/events,Hyderabad,8425,1348000,21594.88,1326405.12,657150,89586.37,5972,2158,1816,20,0.9113,True,Simulated assumption; not Red Bull private data
2025-10-01,Sports/events,Pune,8488,1358080,16381.83,1341698.17,662064,95247.02,6585,2544,1741,20,0.9036,True,Simulated assumption; not Red Bull private data
2025-10-01,Sports/events,Chennai,8466,1354560,0.0,1354560.0,660348,66340.79,6337,2325,1999,23,0.8705,True,Simulated assumption; not Red Bull private data
2025-11-01,Grocery,Mumbai,33353,4169125,361423.75,3807701.25,2268004,179515.9,23264,9684,3507,76,0.891,True,Simulated assumption; not Red Bull private data
2025-11-01,Grocery,Delhi NCR,33649,4206125,690279.09,3515845.91,2288132,176302.67,25841,10944,4155,81,0.8778,True,Simulated assumption; not Red Bull private data
2025-11-01,Grocery,Bengaluru,33144,4143000,229550.69,3913449.31,2253792,168540.36,24831,9931,3958,79,0.8779,True,Simulated assumption; not Red Bull private data
2025-11-01,Grocery,Hyderabad,29845,3730625,294359.83,3436265.17,2029460,123428.36,21157,9255,3229,69,0.9,True,Simulated assumption; not Red Bull private data
2025-11-01,Grocery,Pune,28184,3523000,353086.67,3169913.33,1916512,145881.24,22522,9267,3641,66,0.9042,True,Simulated assumption; not Red Bull private data
2025-11-01,Grocery,Chennai,28010,3501250,414392.5,3086857.5,1904680,129231.6,21560,9640,3192,66,0.8709,True,Simulated assumption; not Red Bull private data
2025-11-01,Convenience,Mumbai,55906,8106370,578301.09,7528068.91,4025232,277799.82,39269,19911,5264,155,0.8727,True,Simulated assumption; not Red Bull private data
2025-11-01,Convenience,Delhi NCR,47481,6884745,572514.94,6312230.06,3418632,259177.38,32198,15825,4253,112,0.8742,True,Simulated assumption; not Red Bull private data
2025-11-01,Convenience,Bengaluru,55039,7980655,459934.33,7520720.67,3962808,275093.39,40997,21107,5725,115,0.8706,True,Simulated assumption; not Red Bull private data
2025-11-01,Convenience,Hyderabad,41809,6062305,548858.47,5513446.53,3010248,235820.61,30987,14868,4413,97,0.9132,True,Simulated assumption; not Red Bull private data
2025-11-01,Convenience,Pune,37877,5492165,265396.74,5226768.26,2727144,192990.82,28845,13381,3754,80,0.8795,True,Simulated assumption; not Red Bull private data
2025-11-01,Convenience,Chennai,37405,5423725,547378.98,4876346.02,2693160,206070.49,26069,12229,3686,89,0.8589,True,Simulated assumption; not Red Bull private data
2025-11-01,E-commerce,Mumbai,29680,4095840,664061.41,3431778.59,2077600,169382.68,22759,11322,4483,42,0.8831,True,Simulated assumption; not Red Bull private data
2025-11-01,E-commerce,Delhi NCR,26765,3693570,687086.59,3006483.41,1873550,153127.05,19427,10218,3665,34,0.9151,True,Simulated assumption; not Red Bull private data
2025-11-01,E-commerce,Bengaluru,32025,4419450,722324.35,3697125.65,2241750,164190.46,23102,12172,4229,46,0.9065,True,Simulated assumption; not Red Bull private data
2025-11-01,E-commerce,Hyderabad,27880,3847440,759183.75,3088256.25,1951600,137907.16,20770,10445,3970,39,0.8848,True,Simulated assumption; not Red Bull private data
2025-11-01,E-commerce,Pune,27847,3842886,818686.22,3024199.78,1949290,131304.58,19884,10451,3722,40,0.876,True,Simulated assumption; not Red Bull private data
2025-11-01,E-commerce,Chennai,24375,3363750,599731.11,2764018.89,1706250,139162.99,17818,8991,3147,37,0.9162,True,Simulated assumption; not Red Bull private data
2025-11-01,Quick commerce,Mumbai,43113,6466950,1450197.0,5016753.0,3190362,193723.75,31683,13943,6877,62,0.9488,True,Simulated assumption; not Red Bull private data
2025-11-01,Quick commerce,Delhi NCR,43866,6579900,1555697.41,5024202.59,3246084,217273.08,32346,14356,6202,58,0.8828,True,Simulated assumption; not Red Bull private data
2025-11-01,Quick commerce,Bengaluru,43985,6597750,972254.46,5625495.54,3254890,196322.49,31945,14354,6593,71,0.9006,True,Simulated assumption; not Red Bull private data
2025-11-01,Quick commerce,Hyderabad,35826,5373900,999504.99,4374395.01,2651124,187335.65,25439,11386,5612,49,0.8566,True,Simulated assumption; not Red Bull private data
2025-11-01,Quick commerce,Pune,34621,5193150,1033029.14,4160120.86,2561954,213189.87,25322,12001,5437,58,0.9153,True,Simulated assumption; not Red Bull private data
2025-11-01,Quick commerce,Chennai,37890,5683500,1342575.41,4340924.59,2803860,190257.3,27939,13289,5703,54,0.8678,True,Simulated assumption; not Red Bull private data
2025-11-01,Cafés,Mumbai,15161,2653175,159056.82,2494118.18,1243202,122313.2,11107,6079,1104,31,0.8553,True,Simulated assumption; not Red Bull private data
2025-11-01,Cafés,Delhi NCR,15509,2714075,75792.45,2638282.55,1271738,151124.1,11653,6578,1350,38,0.8892,True,Simulated assumption; not Red Bull private data
2025-11-01,Cafés,Bengaluru,17111,2994425,232019.41,2762405.59,1403102,119715.2,12959,6542,1404,39,0.9128,True,Simulated assumption; not Red Bull private data
2025-11-01,Cafés,Hyderabad,11887,2080225,185732.63,1894492.37,974734,86238.23,8165,4311,887,27,0.845,True,Simulated assumption; not Red Bull private data
2025-11-01,Cafés,Pune,12817,2242975,148590.25,2094384.75,1050994,137878.42,9077,4985,996,34,0.8131,True,Simulated assumption; not Red Bull private data
2025-11-01,Cafés,Chennai,11797,2064475,53834.06,2010640.94,967354,106315.8,8414,4607,895,28,0.8997,True,Simulated assumption; not Red Bull private data
2025-11-01,Sports/events,Mumbai,11642,1862720,44879.14,1817840.86,908076,89862.45,8685,2936,2576,26,0.9155,True,Simulated assumption; not Red Bull private data
2025-11-01,Sports/events,Delhi NCR,12254,1960640,87790.28,1872849.72,955812,138261.73,9008,3101,2520,32,0.9212,True,Simulated assumption; not Red Bull private data
2025-11-01,Sports/events,Bengaluru,12054,1928640,2500.81,1926139.19,940212,73790.89,9206,3110,2455,29,0.8353,True,Simulated assumption; not Red Bull private data
2025-11-01,Sports/events,Hyderabad,9895,1583200,29811.76,1553388.24,771810,82472.4,7342,2609,2219,24,0.8678,True,Simulated assumption; not Red Bull private data
2025-11-01,Sports/events,Pune,9579,1532640,47424.59,1485215.41,747162,79556.98,7373,2767,2072,21,0.8781,True,Simulated assumption; not Red Bull private data
2025-11-01,Sports/events,Chennai,8458,1353280,35741.05,1317538.95,659724,90085.33,6534,2327,1955,20,0.902,True,Simulated assumption; not Red Bull private data
2025-12-01,Grocery,Mumbai,32264,4033000,267760.23,3765239.77,2193952,152916.58,24405,10024,3203,70,0.8945,True,Simulated assumption; not Red Bull private data
2025-12-01,Grocery,Delhi NCR,34268,4283500,435191.2,3848308.8,2330224,138846.96,25372,10644,4015,77,0.8925,True,Simulated assumption; not Red Bull private data
2025-12-01,Grocery,Bengaluru,36315,4539375,330323.72,4209051.28,2469420,187378.55,26042,10893,4005,84,0.8826,True,Simulated assumption; not Red Bull private data
2025-12-01,Grocery,Hyderabad,27215,3401875,284543.57,3117331.43,1850620,138530.68,19720,7895,2969,63,0.888,True,Simulated assumption; not Red Bull private data
2025-12-01,Grocery,Pune,26606,3325750,349101.54,2976648.46,1809208,137935.94,20069,8357,2925,58,0.8812,True,Simulated assumption; not Red Bull private data
2025-12-01,Grocery,Chennai,23339,2917375,293170.67,2624204.33,1587052,141057.03,16559,6550,2585,53,0.8751,True,Simulated assumption; not Red Bull private data
2025-12-01,Convenience,Mumbai,48599,7046855,371043.85,6675811.15,3499128,241532.15,34901,16626,4780,98,0.9452,True,Simulated assumption; not Red Bull private data
2025-12-01,Convenience,Delhi NCR,38981,5652245,797545.94,4854699.06,2806632,187078.38,27635,13141,3517,98,0.8932,True,Simulated assumption; not Red Bull private data
2025-12-01,Convenience,Bengaluru,48724,7064980,404309.87,6660670.13,3508128,250494.58,33881,15325,4843,110,0.8926,True,Simulated assumption; not Red Bull private data
2025-12-01,Convenience,Hyderabad,40189,5827405,408239.53,5419165.47,2893608,235744.11,30015,13641,3631,92,0.8893,True,Simulated assumption; not Red Bull private data
2025-12-01,Convenience,Pune,38998,5654710,208948.42,5445761.58,2807856,189512.09,30166,15402,3872,96,0.8652,True,Simulated assumption; not Red Bull private data
2025-12-01,Convenience,Chennai,34644,5023380,480194.48,4543185.52,2494368,176823.17,24994,11801,3196,88,0.8764,True,Simulated assumption; not Red Bull private data
2025-12-01,E-commerce,Mumbai,28262,3900156,832198.03,3067957.97,1978340,147370.1,19718,9858,3462,39,0.916,True,Simulated assumption; not Red Bull private data
2025-12-01,E-commerce,Delhi NCR,31320,4322160,896829.48,3425330.52,2192400,177900.82,22946,11158,3925,40,0.8851,True,Simulated assumption; not Red Bull private data
2025-12-01,E-commerce,Bengaluru,28252,3898776,687120.83,3211655.17,1977640,165934.71,21792,11323,3807,35,0.9075,True,Simulated assumption; not Red Bull private data
2025-12-01,E-commerce,Hyderabad,26569,3666522,410886.2,3255635.8,1859830,120060.41,20738,9742,3904,37,0.8877,True,Simulated assumption; not Red Bull private data
2025-12-01,E-commerce,Pune,24736,3413568,463405.21,2950162.79,1731520,165883.12,19274,9977,3366,32,0.8618,True,Simulated assumption; not Red Bull private data
2025-12-01,E-commerce,Chennai,21884,3019992,624626.78,2395365.22,1531880,150316.15,16249,8218,2879,32,0.8956,True,Simulated assumption; not Red Bull private data
2025-12-01,Quick commerce,Mumbai,42917,6437550,1228089.27,5209460.73,3175858,223086.58,30437,14294,6371,63,0.8847,True,Simulated assumption; not Red Bull private data
2025-12-01,Quick commerce,Delhi NCR,43662,6549300,1111887.55,5437412.45,3230988,240244.14,33117,15027,6850,69,0.8872,True,Simulated assumption; not Red Bull private data
2025-12-01,Quick commerce,Bengaluru,47219,7082850,1304562.51,5778287.49,3494206,224310.65,37039,16204,7979,78,0.8967,True,Simulated assumption; not Red Bull private data
2025-12-01,Quick commerce,Hyderabad,31772,4765800,921705.18,3844094.82,2351128,193552.49,22559,10342,4444,51,0.9249,True,Simulated assumption; not Red Bull private data
2025-12-01,Quick commerce,Pune,30415,4562250,908847.56,3653402.44,2250710,172827.24,21955,9708,4204,41,0.8596,True,Simulated assumption; not Red Bull private data
2025-12-01,Quick commerce,Chennai,32270,4840500,892730.89,3947769.11,2387980,174916.72,23977,10750,5051,53,0.8873,True,Simulated assumption; not Red Bull private data
2025-12-01,Cafés,Mumbai,13332,2333100,139077.81,2194022.19,1093224,100597.48,9425,5374,1030,33,0.9128,True,Simulated assumption; not Red Bull private data
2025-12-01,Cafés,Delhi NCR,14912,2609600,100962.79,2508637.21,1222784,154085.8,11081,6011,1240,34,0.8972,True,Simulated assumption; not Red Bull private data
2025-12-01,Cafés,Bengaluru,15315,2680125,61998.41,2618126.59,1255830,92909.73,10799,5928,1195,34,0.8928,True,Simulated assumption; not Red Bull private data
2025-12-01,Cafés,Hyderabad,13529,2367575,58860.76,2308714.24,1109378,132498.07,9857,5643,976,25,0.886,True,Simulated assumption; not Red Bull private data
2025-12-01,Cafés,Pune,11313,1979775,30757.58,1949017.42,927666,132645.79,8453,4463,948,26,0.9047,True,Simulated assumption; not Red Bull private data
2025-12-01,Cafés,Chennai,11773,2060275,76241.92,1984033.08,965386,77528.12,9087,4859,1036,27,0.8878,True,Simulated assumption; not Red Bull private data
2025-12-01,Sports/events,Mumbai,10958,1753280,80314.05,1672965.95,854724,133642.65,7175,2698,2208,30,0.8956,True,Simulated assumption; not Red Bull private data
2025-12-01,Sports/events,Delhi NCR,10496,1679360,0.0,1679360.0,818688,67046.1,7517,2862,2424,25,0.8957,True,Simulated assumption; not Red Bull private data
2025-12-01,Sports/events,Bengaluru,12521,2003360,0.0,2003360.0,976638,132740.47,9235,3380,2599,30,0.8599,True,Simulated assumption; not Red Bull private data
2025-12-01,Sports/events,Hyderabad,9099,1455840,83240.83,1372599.17,709722,83238.28,6735,2413,1834,22,0.8741,True,Simulated assumption; not Red Bull private data
